id,price_doc
30474,5584917.0
30475,8274376.0
30476,5601139.0
30477,5764373.5
30478,5188951.5
30479,9134758.0
30480,4217077.5
30481,3964131.5
30482,4719992.5
30483,4965540.5
30484,6451609.0
30485,5428930.5
30486,3803795.25
30487,4035882.5
30488,5811866.5
30489,5826296.0
30490,21868484.0
30491,17603348.0
30492,5546811.0
30493,13102714.0
30494,6824016.0
30495,10554638.0
30496,8907202.0
30497,8678466.0
30498,4731028.0
30499,7483928.5
30500,11738932.0
30501,6883065.0
30502,3277889.25
30503,7150386.0
30504,6157709.5
30505,10852690.0
30506,3357198.25
30507,4739435.0
30508,5282227.5
30509,8119072.0
30510,9306904.0
30511,6545773.0
30512,6586196.0
30513,4056974.75
30514,3944252.25
30515,9519654.0
30516,5702046.0
30517,11024598.0
30518,7262785.5
30519,4899143.0
30520,7136023.5
30521,6162108.5
30522,7696085.5
30523,6473257.5
30524,10697984.0
30525,10237096.0
30526,4945013.5
30527,5041021.0
30528,6751955.5
30529,6718780.5
30530,6296485.5
30531,14392730.0
30532,4617368.0
30533,10787250.0
30534,6958170.0
30535,9574612.0
30536,5481740.5
30537,12012840.0
30538,5094027.5
30539,9159118.0
30540,9545074.0
30541,7084661.0
30542,2129604.75
30543,5993550.5
30544,6817828.5
30545,8728192.0
30546,4093602.0
30547,9757538.0
30548,4515527.0
30549,5581645.5
30550,12216672.0
30551,5357557.5
30552,2002160.25
30553,7196540.0
30554,11299108.0
30555,6238508.0
30556,9392156.0
30557,8488130.0
30558,9362210.0
30559,6217712.0
30560,6266083.5
30561,7211229.5
30562,11981220.0
30563,4397189.5
30564,7742967.5
30565,7031403.5
30566,7090193.5
30567,2121597.25
30568,10252906.0
30569,10274648.0
30570,6677576.5
30571,7541106.0
30572,4889132.5
30573,6747286.0
30574,6437921.5
30575,7438813.5
30576,4770539.0
30577,4290074.5
30578,3308502.75
30579,7179486.5
30580,4738326.5
30581,5767102.5
30582,12378088.0
30583,6997339.0
30584,4868803.5
30585,2705217.75
30586,9252788.0
30587,5770080.5
30588,8707364.0
30589,7307280.0
30590,13139392.0
30591,5211090.0
30592,7017065.5
30593,8128998.0
30594,6416215.0
30595,5979826.5
30596,6065595.0
30597,6638455.0
30598,9704228.0
30599,10710478.0
30600,5037096.5
30601,6272419.5
30602,2110177.75
30603,12347182.0
30604,4760092.0
30605,6919145.0
30606,18909848.0
30607,6656375.5
30608,8753674.0
30609,5883351.5
30610,3108933.0
30611,5259233.0
30612,7446372.0
30613,9364908.0
30614,15635040.0
30615,7733246.5
30616,5502947.0
30617,9778170.0
30618,5084646.0
30619,4263294.0
30620,2803242.25
30621,8803664.0
30622,8734010.0
30623,6170406.5
30624,6493483.5
30625,7572591.0
30626,6240465.5
30627,7450611.0
30628,6712610.0
30629,5107566.0
30630,4759174.5
30631,5967724.5
30632,3832209.75
30633,6261674.0
30634,11813800.0
30635,9599940.0
30636,5504841.0
30637,9359328.0
30638,6038881.5
30639,8871182.0
30640,4416817.0
30641,8224458.0
30642,6319238.5
30643,8164036.0
30644,9738196.0
30645,7189935.5
30646,5435984.0
30647,4536408.5
30648,23324104.0
30649,2409264.5
30650,5011711.0
30651,3326458.75
30652,4582323.0
30653,7229606.5
30654,4264987.0
30655,13460884.0
30656,3713717.25
30657,6304567.5
30658,9273932.0
30659,4935075.5
30660,8567316.0
30661,6585711.0
30662,8414846.0
30663,16461964.0
30664,12611048.0
30665,6038538.5
30666,2952155.25
30667,4012187.0
30668,8986688.0
30669,4482167.0
30670,2437050.0
30671,6248542.0
30672,16925286.0
30673,10711564.0
30674,11740056.0
30675,2129604.75
30676,7061840.0
30677,4494288.0
30678,22902060.0
30679,6130091.5
30680,4763563.0
30681,2152629.25
30682,8571432.0
30683,9672418.0
30684,5387024.5
30685,7943276.5
30686,9111306.0
30687,5187913.5
30688,4850545.5
30689,15500516.0
30690,25592280.0
30691,4907806.0
30692,6547577.5
30693,12156236.0
30694,5946389.5
30695,7357683.0
30696,6870904.5
30697,11855974.0
30698,8434496.0
30699,5974815.5
30700,5090724.0
30701,9638810.0
30702,6504553.5
30703,3980804.25
30704,11542776.0
30705,9182154.0
30706,24005190.0
30707,3772600.0
30708,13893898.0
30709,5933667.5
30710,7965526.0
30711,4573304.0
30712,4539868.0
30713,6167604.5
30714,7370246.0
30715,3514589.25
30716,9681860.0
30717,6557186.0
30718,7644791.5
30719,14877494.0
30720,7468078.5
30721,4813102.0
30722,7401768.0
30723,6132801.5
30724,11980952.0
30725,7069965.0
30726,11689012.0
30727,9546838.0
30728,11672598.0
30729,3524044.75
30730,6461120.5
30731,6288758.0
30732,4877095.5
30733,9772590.0
30734,7097786.0
30735,5273666.0
30736,5380718.5
30737,7082751.0
30738,6271641.0
30739,4530989.0
30740,7051999.5
30741,11774464.0
30742,4066886.5
30743,5179935.0
30744,9423294.0
30745,7096080.5
30746,5351205.5
30747,16398518.0
30748,14949770.0
30749,5591578.0
30750,6470530.0
30751,3159892.25
30752,7759744.0
30753,10334716.0
30754,6071939.5
30755,4906481.0
30756,5571458.5
30757,5399656.0
30758,11204070.0
30759,5888953.0
30760,4414435.0
30761,9533360.0
30762,6471936.5
30763,12250328.0
30764,6019885.5
30765,5742206.5
30766,3497979.75
30767,9493076.0
30768,4792536.0
30769,7569880.0
30770,6047226.0
30771,2993235.25
30772,8379419.0
30773,8054475.0
30774,5577567.5
30775,13607602.0
30776,5927581.5
30777,6064567.5
30778,9133020.0
30779,6629788.5
30780,7621996.5
30781,6645269.5
30782,5343767.0
30783,5195434.0
30784,3477013.25
30785,5418783.0
30786,4126383.75
30787,6063494.0
30788,5510338.0
30789,7715286.0
30790,6625875.5
30791,10070942.0
30792,7023195.0
30793,11545778.0
30794,12570734.0
30795,11760600.0
30796,11463926.0
30797,14818898.0
30798,2689123.0
30799,10769946.0
30800,15570982.0
30801,6103520.0
30802,22511786.0
30803,2897621.75
30804,3557201.0
30805,15668750.0
30806,6982472.0
30807,6155122.0
30808,10515924.0
30809,4846606.0
30810,11703848.0
30811,4105827.0
30812,5800327.0
30813,5117523.0
30814,2321088.25
30815,4167140.5
30816,8600646.0
30817,2062699.75
30818,7970905.0
30819,8720760.0
30820,5269562.5
30821,26789476.0
30822,8748058.0
30823,7619907.5
30824,3734842.75
30825,5074921.5
30826,11272590.0
30827,5189090.5
30828,5946589.5
30829,5385783.5
30830,8796036.0
30831,5432133.0
30832,6520416.0
30833,5285520.5
30834,4102181.75
30835,8037878.0
30836,6175601.5
30837,4971246.5
30838,4654240.5
30839,6168216.5
30840,11084292.0
30841,10788260.0
30842,7566924.0
30843,5451436.5
30844,6056320.0
30845,9937262.0
30846,4336923.5
30847,5961457.0
30848,8328113.5
30849,4014645.75
30850,3647057.0
30851,4262164.5
30852,6747397.5
30853,3599872.0
30854,6160096.0
30855,7637015.0
30856,9379840.0
30857,2437608.5
30858,4041039.75
30859,5587467.0
30860,5978836.0
30861,9316028.0
30862,6069195.0
30863,5588419.0
30864,5946359.5
30865,10014576.0
30866,7245301.5
30867,6092237.0
30868,8911286.0
30869,5292932.0
30870,4723293.5
30871,8317006.5
30872,4305835.0
30873,3768251.75
30874,5002074.0
30875,6937472.0
30876,5017770.5
30877,10559396.0
30878,5217591.5
30879,9985910.0
30880,6172308.0
30881,1957985.5
30882,9792146.0
30883,3616564.75
30884,5326305.0
30885,5401052.5
30886,7407973.0
30887,5656369.0
30888,4400121.5
30889,5761140.5
30890,7634517.5
30891,3353583.25
30892,3441606.0
30893,4037354.75
30894,5752657.0
30895,4313097.0
30896,6691623.5
30897,7762794.0
30898,6715966.0
30899,6665735.0
30900,3512223.0
30901,6599924.5
30902,2065723.375
30903,6857153.5
30904,8610582.0
30905,5313315.5
30906,6865548.5
30907,14305622.0
30908,3828194.25
30909,13522140.0
30910,6792612.0
30911,4563849.0
30912,6593433.5
30913,19490422.0
30914,6296920.0
30915,8056045.5
30916,5289640.5
30917,9723896.0
30918,6423280.0
30919,4604885.5
30920,5095521.5
30921,3745281.0
30922,5742893.5
30923,3373368.75
30924,4919878.0
30925,13187100.0
30926,7317616.0
30927,7767718.5
30928,4359359.5
30929,4910334.0
30930,10948366.0
30931,10497188.0
30932,5258175.5
30933,4598107.0
30934,13763376.0
30935,6683055.0
30936,7022421.5
30937,8841722.0
30938,4155439.5
30939,9485714.0
30940,6568601.0
30941,6458683.5
30942,3712059.0
30943,6130060.5
30944,4768498.5
30945,3650426.75
30946,14125208.0
30947,6048522.0
30948,8230124.5
30949,6144164.0
30950,6326225.5
30951,15518736.0
30952,7432404.5
30953,10500252.0
30954,4437354.0
30955,6764165.5
30956,7142525.5
30957,5876854.5
30958,26438510.0
30959,8570516.0
30960,7624828.0
30961,9550014.0
30962,10998504.0
30963,3697329.0
30964,4589577.5
30965,6813458.5
30966,12793178.0
30967,10754516.0
30968,3240617.5
30969,3180990.25
30970,5937384.5
30971,10499956.0
30972,3538413.75
30973,4790543.0
30974,5098648.0
30975,7514794.0
30976,5189570.5
30977,7050051.5
30978,8022540.5
30979,3123921.0
30980,6603530.5
30981,5951444.0
30982,6254556.0
30983,3898797.75
30984,5342601.0
30985,3532422.0
30986,9792362.0
30987,9079374.0
30988,6339205.5
30989,7417947.5
30990,13149066.0
30991,9073932.0
30992,2664149.75
30993,7177956.0
30994,5114160.5
30995,7106982.0
30996,5391691.0
30997,6948248.5
30998,7355775.0
30999,7340787.0
31000,8125922.0
31001,6133344.5
31002,9841402.0
31003,10123902.0
31004,4419031.5
31005,2382544.25
31006,7992399.5
31007,4947898.5
31008,5085852.0
31009,7017387.0
31010,6196327.0
31011,4152036.5
31012,5403420.0
31013,7232397.0
31014,13258740.0
31015,8429696.0
31016,3878930.75
31017,9548910.0
31018,5172131.5
31019,4435662.0
