id,price_doc
30474,5628174.5
30475,8154913.5
30476,5640520.5
30477,5853869.5
30478,4930038.0
30479,8721670.0
30480,4420323.0
30481,4047554.0
30482,4400390.5
30483,4710887.0
30484,6408765.0
30485,4970161.0
30486,3845779.25
30487,4133291.75
30488,5457924.0
30489,5743906.5
30490,21404500.0
30491,19322910.0
30492,5550887.0
30493,14791080.0
30494,6935566.5
30495,10989444.0
30496,8430830.0
30497,8685284.0
30498,4680040.5
30499,7720170.5
30500,11338622.0
30501,6841967.0
30502,3302770.5
30503,7159825.0
30504,6201259.5
30505,11636698.0
30506,3551129.25
30507,4607105.5
30508,5430637.5
30509,7787543.5
30510,9259246.0
30511,6609770.0
30512,6849744.0
30513,4284749.0
30514,3944039.0
30515,9169890.0
30516,5616146.5
30517,11101918.0
30518,7347099.0
30519,4795762.5
30520,6767172.0
30521,6029455.0
30522,7403899.5
30523,6476342.0
30524,10301836.0
30525,10542248.0
30526,4810772.5
30527,4893809.5
30528,6680851.5
30529,6452572.5
30530,6288236.5
30531,14058910.0
30532,4512344.0
30533,9843500.0
30534,6729489.0
30535,9502114.0
30536,5278389.5
30537,11825192.0
30538,5176400.5
30539,8823808.0
30540,9529022.0
30541,6934589.0
30542,2301131.75
30543,5821773.5
30544,7155686.0
30545,8524162.0
30546,3898135.0
30547,9533248.0
30548,4434955.5
30549,5472465.0
30550,11534404.0
30551,5328359.5
30552,2152983.0
30553,7361885.0
30554,11212324.0
30555,6381545.0
30556,8830374.0
30557,8505466.0
30558,9522448.0
30559,6426933.0
30560,6227052.0
30561,7228747.0
30562,11019380.0
30563,4366901.0
30564,7438281.0
30565,6819308.0
30566,7071328.5
30567,2304472.25
30568,10202914.0
30569,9846862.0
30570,6562280.0
30571,7241995.0
30572,4765428.0
30573,6622642.0
30574,6649933.5
30575,7543979.0
30576,4922298.0
30577,4314785.5
30578,3505678.25
30579,7308497.0
30580,5111830.0
30581,5577736.5
30582,11855608.0
30583,6788192.0
30584,4905370.5
30585,2938212.0
30586,9248884.0
30587,5585125.5
30588,8353323.0
30589,7768051.5
30590,13056940.0
30591,5450645.0
30592,6994440.5
30593,7862401.5
30594,6257339.5
30595,6151148.0
30596,6082374.0
30597,6622642.0
30598,9656002.0
30599,11261502.0
30600,5233608.5
30601,6290560.5
30602,2205771.0
30603,11952684.0
30604,4804022.5
30605,6708023.5
30606,22871168.0
30607,6910705.0
30608,8448446.0
30609,5765140.0
30610,3142169.0
30611,5427031.5
30612,7572917.5
30613,7923420.5
30614,17414298.0
30615,7666405.0
30616,5650334.0
30617,9427056.0
30618,5000888.5
30619,4382051.0
30620,2822365.75
30621,8900178.0
30622,8465142.0
30623,6345716.0
30624,6724930.5
30625,7467378.5
30626,6580748.5
30627,7616173.5
30628,6610940.0
30629,5182536.5
30630,4749288.5
30631,5871388.0
30632,4005096.5
30633,6346659.0
30634,11433856.0
30635,9575026.0
30636,5497729.5
30637,9202770.0
30638,6204517.5
30639,8158746.5
30640,4428676.0
30641,8582432.0
30642,6146617.5
30643,8432630.0
30644,9656002.0
30645,6876486.0
30646,5440788.5
30647,4402231.5
30648,23861788.0
30649,2581771.5
30650,5041944.5
30651,3551129.25
30652,4633697.0
30653,7231439.5
30654,4352203.5
30655,12894172.0
30656,3759674.5
30657,6275382.5
30658,8786286.0
30659,4704097.5
30660,8436900.0
30661,6240369.0
30662,8479068.0
30663,17355468.0
30664,11026280.0
30665,5892354.0
30666,3057990.5
30667,4141159.0
