id,price_doc
30474,5474045.5
30475,8023201.0
30476,5502529.0
30477,5530923.5
30478,5063543.5
30479,8100630.5
30480,4387756.0
30481,4045981.25
30482,4452345.5
30483,4826044.0
30484,6196462.0
30485,5061694.0
30486,3728139.5
30487,4057368.25
30488,5607173.5
30489,5559348.0
30490,20571328.0
30491,11863495.0
30492,5378457.5
30493,14664194.0
30494,7095341.0
30495,9580872.0
30496,8343612.5
30497,8509531.0
30498,4589238.0
30499,7337920.0
30500,11429180.0
30501,6562787.5
30502,3126813.75
30503,6267023.0
30504,5860485.0
30505,10641165.0
30506,3057919.5
30507,4723177.0
30508,5116268.0
30509,7450725.0
30510,9202980.0
30511,6454198.5
30512,6330540.5
30513,4220239.0
30514,3763526.5
30515,9516145.0
30516,5438122.0
30517,10711235.0
30518,7416095.0
30519,4648345.5
30520,6566368.5
30521,5865327.0
30522,7415465.5
30523,6105318.5
30524,9593892.0
30525,8489437.0
30526,4936962.5
30527,4820639.0
30528,6202871.0
30529,6357548.0
30530,6141970.0
30531,14152537.0
30532,4586753.0
30533,9387590.0
30534,7127379.0
30535,9591257.0
30536,5082760.5
30537,11554754.0
30538,4728387.0
30539,7759595.5
30540,9404884.0
30541,6291251.5
30542,2172361.25
30543,5617551.5
30544,6812073.0
30545,7852853.0
30546,4113582.0
30547,8839479.0
30548,4465583.5
30549,5442807.0
30550,11417131.0
30551,5266723.5
30552,2033385.625
30553,7380915.0
30554,11616938.0
30555,6153960.0
30556,8290810.0
30557,8125118.0
30558,9680597.0
30559,5128554.0
30560,5538450.5
30561,6656150.0
30562,10664450.0
30563,4230014.5
30564,6904700.5
30565,6859420.5
30566,7020761.5
30567,2168703.75
30568,9256426.0
30569,9637744.0
30570,6289062.0
30571,7226919.0
30572,4820561.0
30573,6517468.5
30574,6256787.0
30575,7462615.0
30576,4527699.0
30577,4376568.5
30578,3085788.0
30579,7031723.5
30580,4799894.5
30581,5296507.0
30582,11771195.0
30583,7144038.0
30584,4309866.5
30585,2700452.75
30586,8773140.0
30587,5568352.5
30588,7990107.5
30589,7407775.0
30590,12813021.0
30591,5302020.5
30592,6642725.0
30593,8033928.0
30594,6316362.5
30595,5827235.5
30596,6118246.5
30597,6450377.5
30598,9416282.0
30599,10910751.0
30600,4952099.0
30601,6241715.0
30602,2079348.125
30603,12136609.0
30604,4753457.5
30605,6681787.0
30606,12154284.0
30607,6374596.0
30608,9224103.0
30609,5552280.0
30610,3014809.0
30611,5102084.5
30612,7330729.5
30613,8205065.0
30614,17929152.0
30615,7284045.0
30616,5327800.0
30617,8406903.0
30618,5027839.0
30619,4257389.0
30620,2653335.5
30621,8539382.0
30622,8013627.0
30623,5950180.5
30624,6810111.0
30625,7502590.5
30626,6014666.5
30627,6894245.0
30628,6503039.5
30629,5041912.5
30630,4396015.5
30631,5873404.0
30632,4118669.5
30633,5770210.0
30634,11094901.0
30635,9412026.0
30636,5352316.0
30637,9304964.0
30638,6016657.5
30639,7617258.5
30640,4334946.0
30641,7734992.5
30642,6105895.0
30643,7888288.5
30644,9645174.0
30645,7001999.0
30646,5173941.5
30647,4563789.0
30648,22486352.0
30649,2575758.0
30650,4948398.0
30651,3052168.25
30652,4532477.0
30653,6614834.0
30654,4332205.5
30655,12023640.0
30656,3657129.25
30657,6237585.5
30658,8668549.0
30659,5011404.5
30660,8063949.0
30661,6337052.0
30662,8728834.0
30663,16847892.0
30664,10299617.0
30665,5747215.0
30666,2816563.5
30667,4023479.25
30668,8626638.0
30669,4545164.0
30670,2474228.0
30671,4943355.5
30672,14474786.0
30673,9847928.0
30674,11003228.0
30675,2176959.25
30676,6843242.5
30677,4514879.5
30678,19723120.0
30679,5969118.0
30680,4590792.0
30681,2239176.5
30682,8228016.5
30683,9677459.0
30684,4975792.5
30685,7582057.0
30686,9041208.0
30687,5088459.0
30688,4761020.0
30689,12511099.0
30690,23132496.0
30691,4837365.5
30692,6248600.0
30693,9897793.0
30694,6069771.0
30695,6740760.0
30696,6600819.0
30697,10928684.0
30698,8023576.0
30699,5766370.0
30700,5019359.0
30701,9645174.0
30702,6205137.0
30703,3839476.0
30704,11186783.0
30705,8210544.5
30706,21624872.0
30707,3619437.75
30708,13973735.0
30709,5802409.0
30710,7861965.0
30711,4313855.5
30712,4318947.5
30713,5547495.0
30714,7297346.0
30715,3352608.25
30716,9691737.0
30717,6085455.5
30718,8701390.0
30719,13904265.0
30720,7095233.0
30721,3967456.25
30722,7073640.0
30723,5887660.0
30724,11774922.0
30725,6833317.0
30726,11507555.0
30727,9549018.0
30728,11607414.0
30729,3486044.75
30730,6066877.5
30731,6409318.0
30732,4862768.0
30733,9068842.0
30734,6732831.5
30735,5185753.0
30736,5295845.0
30737,6184902.0
30738,5881088.5
30739,3752867.5
30740,7238258.5
30741,10814142.0
30742,4209418.5
30743,5093897.0
30744,9794485.0
30745,6873401.5
30746,5261738.0
30747,13783778.0
30748,15745382.0
30749,4961255.5
30750,6283846.0
30751,3494009.5
30752,7289709.0
30753,9075919.0
30754,5913415.5
30755,4784237.5
30756,6069499.0
30757,5323381.0
30758,9168552.0
30759,6185745.5
30760,4379390.5
30761,9084509.0
30762,6722752.0
30763,11656712.0
30764,5751793.5
30765,5504597.0
30766,3437167.25
30767,9524825.0
30768,4603734.5
30769,7500187.0
30770,5747215.0
30771,3013061.5
30772,8224988.0
30773,7736586.0
30774,5222514.0
30775,11545369.0
30776,5800444.5
30777,5835383.0
30778,9053598.0
30779,6312328.0
30780,7415847.5
30781,6485679.0
30782,4521101.5
30783,4814101.5
30784,3543583.5
30785,5367292.5
30786,4337414.5
30787,6125042.0
30788,5083579.5
30789,7285024.5
30790,6178988.5
30791,9601470.0
30792,6796855.5
30793,9960554.0
30794,12267826.0
30795,10558154.0
30796,10460136.0
30797,14885947.0
30798,2777274.0
30799,9619214.0
30800,13741253.0
30801,6220773.5
30802,9974870.0
30803,2864114.75
30804,3454854.5
30805,14977396.0
30806,6780198.0
30807,5957323.5
30808,10602894.0
30809,4711799.0
30810,10262085.0
30811,4156581.75
30812,5557445.0
30813,5024239.0
30814,2511931.0
30815,4058301.0
30816,8001141.5
30817,2111299.5
30818,7748259.5
30819,7981486.5
30820,4825565.0
30821,23211476.0
30822,9032504.0
30823,6711087.0
30824,3763074.25
30825,4915980.0
30826,9842971.0
30827,4814129.0
30828,5670878.0
30829,5368096.5
30830,8838240.0
30831,5224496.5
30832,6132517.5
30833,4984089.5
30834,4161293.75
30835,7741737.5
30836,6592162.5
30837,5362197.0
30838,4557695.0
30839,5903639.5
30840,10973885.0
30841,10231420.0
30842,7242954.0
30843,5349871.5
30844,6413108.5
30845,8388707.0
30846,4423038.5
30847,5332095.0
30848,7912421.0
30849,4281701.5
30850,3824587.5
30851,4299419.0
30852,6436533.0
30853,3333574.5
30854,5871640.0
30855,7493230.5
30856,8644262.0
30857,2354119.0
